D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_1.d, -ESI EIC(133.0137) Scan Frag=175.0V acs_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_2.d, -ESI EIC(133.0137) Scan Frag=175.0V acs_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_2.d ,1,4.123,4.362,4.506,14055,70484,100,100,100,0.382,,1144,883,434,434,,14489,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_3.d, -ESI EIC(133.0137) Scan Frag=175.0V acs_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_3.d ,1,4.051,4.317,4.611,14557,140391,100,100,100,0.559,,0,1711,0,219,,14661,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d, -ESI EIC(133.0137) Scan Frag=175.0V blank1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,1,4.176,4.194,4.209,223.4,119,24.35,27.75,6.89,0.009,,0,0,,,,,0,0,1.21,0,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,2,4.209,4.275,4.288,184.95,94.05,19.25,22.98,5.45,0.008,,0,0,,,,,0,0,0.81,283.52,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,3,4.288,4.321,4.334,477.42,209.88,42.95,59.31,12.16,0.007,,0,0,,,,,0,0,1,0,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,4,4.334,4.486,4.517,317.35,315.22,64.51,39.42,18.26,0.017,,0,0,,,,,0,0,0.28,443.72,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,5,4.517,4.532,4.545,165.1,73.85,15.11,20.51,4.28,0.007,,0,0,,,,,0,0,1.1,0,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,6,4.545,4.71,4.72,242.71,126.78,25.94,30.15,7.34,0.009,,0,0,,,,,0,0,1.15,0,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,7,4.72,4.842,4.855,350.58,298.72,61.13,43.55,17.31,0.014,,0,0,,,,,0,0,2.98,0,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d ,8,4.855,4.954,5.001,804.95,488.66,100,100,28.31,0.01,,0,0,,,,,0,0,1.02,498.98,,,  ,248.9634,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,1,4.03,4.049,4.063,515.25,277.5,3.41,14.09,0.89,0.009,,0,0,,,,,0,0,1.24,0,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,2,4.063,4.268,4.315,585.71,839.54,10.33,16.01,2.69,0.024,,0,0,,,,,0,0,0.18,811.07,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,3,4.315,4.342,4.357,1788.44,1883.51,23.17,48.89,6.03,0.018,,0,1091.3,,,,,0,0,1.15,984.5,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,4,4.357,4.392,4.426,1873.27,6297.35,77.45,51.21,20.15,0.056,,1091.3,1926.42,,,,,0,0,1.04,1756.42,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,5,4.426,4.459,4.481,3657.76,8130.71,100,100,26.02,0.037,,1926.42,1269.61,,,,,0,0,2,4508.86,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,6,4.481,4.49,4.528,1396.11,3026.34,37.22,38.17,9.68,0.036,,1269.61,0,,,,,0,0,0.28,1419.78,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,7,4.528,4.546,4.602,1239.85,2458.51,30.24,33.9,7.87,0.033,,0,0,,,,,0,0,0.69,1011.98,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,8,4.602,4.613,4.636,360.08,308.46,3.79,9.84,0.99,0.014,,0,0,,,,,0,0,0.42,0,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,9,4.636,4.651,4.668,439.29,195.52,2.4,12.01,0.63,0.007,,0,0,,,,,0,0,1.07,0,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,10,4.668,4.716,4.731,1199.41,2218.06,27.28,32.79,7.1,0.026,,0,0,,,,,0,0,2.74,1207.63,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,11,4.731,4.769,4.785,1593.39,2494.92,30.69,43.56,7.98,0.026,,0,0,,,,,0,0,3.12,1639.79,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,12,4.785,4.801,4.818,712.73,756.09,9.3,19.49,2.42,0.018,,0,0,,,,,0,0,1.06,1179.04,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,13,4.818,4.86,4.877,955.44,1559.61,19.18,26.12,4.99,0.027,,0,0,,,,,0,0,2.41,975.6,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d ,14,4.877,4.942,4.956,839.22,803.33,9.88,22.94,2.57,0.016,,0,0,,,,,0,0,2,853.96,,,  ,191.0163,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_2.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_2.d ,1,4.146,4.329,4.501,11686,97744,100,100,100,0.354,,0,684,0,0,,11686,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_3.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_3.d ,1,4.129,4.395,4.467,12340,94298,100,100,100,0.338,,0,643,0,282,,12562,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_acs_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,1,4.049,4.095,4.172,1427.34,3872.88,100,83.29,35.44,0.037,,0,0,,,,,0,0,0.38,1492.22,,,  ,141.0143,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,2,4.172,4.188,4.215,691.58,477.18,12.32,40.36,4.37,0.011,,0,0,,,,,0,0,0.54,0,,,  ,141.0143,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,3,4.215,4.352,4.366,1713.73,1522.22,39.3,100,13.93,0.015,,0,0,,,,,0,0,2.28,2051.56,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,4,4.366,4.525,4.541,604.31,624.89,16.13,35.26,5.72,0.017,,0,0,,,,,0,0,3.6,0,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,5,4.541,4.559,4.577,850.15,536.18,13.84,49.61,4.91,0.011,,0,0,,,,,0,0,0.83,578.42,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,6,4.577,4.646,4.697,590.41,1262.83,32.61,34.45,11.56,0.036,,0,0,,,,,0,0,0.42,717.13,,,  ,766.1015,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,7,4.697,4.727,4.762,647.64,1236.33,31.92,37.79,11.31,0.032,,0,0,,,,,0,0,1.26,707.59,,,  ,382.5426,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d ,8,4.762,4.848,4.868,484.72,1394.51,36.01,28.28,12.76,0.048,,0,0,,,,,0,0,6.04,0,,,  ,426.0166,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_acs_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,1,4.041,4.069,4.084,1013.57,1462.19,14.83,16.89,4.61,0.022,,0,1266.65,,,,,0,0,0.89,935.37,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,2,4.084,4.1,4.128,1710.23,2292.94,23.25,28.5,7.22,0.022,,1266.65,1421.88,,,,,0,0,0.67,1776.94,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,3,4.128,4.138,4.193,1258,2200.12,22.31,20.97,6.93,0.029,,1421.88,0,,,,,0,0,0.36,1445.22,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,4,4.193,4.255,4.295,1743.16,1843.78,18.7,29.05,5.81,0.018,,0,0,,,,,0,0,1.18,2137.53,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,5,4.295,4.339,4.368,6000.26,9862.17,100,100,31.06,0.032,,0,0,,,,,0,0,0.8,5973.94,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,6,4.368,4.45,4.527,498.49,732.61,7.43,8.31,2.31,0.024,,0,0,,,,,0,0,0.69,680.75,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,7,4.527,4.543,4.589,685,1327.39,13.46,11.42,4.18,0.032,,0,0,,,,,0,0,0.28,522,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,8,4.589,4.62,4.663,992.87,2142.16,21.72,16.55,6.75,0.035,,0,0,,,,,0,0,0.61,1090.01,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,9,4.663,4.69,4.703,791.9,679.53,6.89,13.2,2.14,0.014,,0,0,,,,,0,0,1.31,587,,,  ,766.1015,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,10,4.703,4.733,4.765,826.33,1442.83,14.63,13.77,4.54,0.027,,0,0,,,,,0,0,0.92,820.63,,,  ,382.5426,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,11,4.765,4.806,4.82,931.36,1698.02,17.22,15.52,5.35,0.03,,0,0,,,,,0,0,3.42,794.67,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,12,4.82,4.892,4.942,1948.3,5764.21,58.45,32.47,18.16,0.05,,0,0,,,,,0,0,2.96,2288.65,,,  ,426.0166,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d ,13,4.942,4.984,5.005,353.47,299.38,3.04,5.89,0.94,0.014,,0,311.99,,,,,0,36,3.4,0,,,  ,248.9634,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_acs_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,1,4.043,4.076,4.129,1197.19,2998.94,43.79,28.19,9.78,0.038,,0,0,,,,,0,0,0.21,1242.73,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,2,4.129,4.143,4.159,957.38,614.56,8.97,22.54,2,0.011,,0,0,,,,,0,0,0.96,1132.59,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,3,4.159,4.176,4.221,1171.25,1270.88,18.56,27.58,4.14,0.018,,0,0,,,,,0,0,0.41,1438.6,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,4,4.221,4.263,4.321,3590.78,6644.4,97.01,84.55,21.66,0.03,,0,0,,,,,0,0,1.06,2936.07,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,5,4.321,4.355,4.394,4246.93,6848.95,100,100,22.33,0.026,,0,0,,,,,0,0,0.89,3436.74,,,  ,248.9634,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,6,4.394,4.598,4.634,1226.67,2873.53,41.96,28.88,9.37,0.032,,0,0,,,,,0,0,1.16,1153.47,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,7,4.634,4.65,4.698,1449.69,2494.11,36.42,34.14,8.13,0.039,,0,0,,,,,0,0,0.33,1027.47,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,8,4.698,4.785,4.817,1422.17,2745.65,40.09,33.49,8.95,0.032,,0,527.33,,,,,0,0,1.02,949.29,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,9,4.817,4.864,4.878,1521.84,2778.73,40.57,35.83,9.06,0.03,,527.33,0,,,,,0,0,3.46,2025.35,,,  ,191.0163,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d ,10,4.878,4.888,5.003,719.42,1404.07,20.5,16.94,4.58,0.033,,0,0,,,,,0,0,0.23,0,,,  ,191.0163,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_1.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_acs_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_1.d ,1,4.049,4.282,4.398,12559,90015,100,100,100,0.349,,0,367,0,0,,12559,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_2.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_acs_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_2.d ,1,4.051,4.273,4.417,16236,137250,100,100,100,0.366,,0,0,0,0,,16236,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_3.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_acs_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_neg_3.d ,1,4.068,4.261,4.422,9828,95029,100,100,100,0.355,,0,0,0,0,,9828,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_empty_1.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_empty_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_empty_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_empty_1.d ,1,4.041,4.102,5.116,46540,686251,100,100,100,1.075,,0,1879,0,-348,,46521,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_empty_2.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_empty_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_empty_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_empty_2.d ,1,4.051,4.112,4.931,40625,602543,100,100,100,0.881,,0,4154,0,1524,,40730,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_empty_3.d, -ESI EIC(133.0137) Scan Frag=175.0V mod3_empty_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
