D:\Projects\Marchand\Data\Carothers\230208\6.d, -ESI EIC(74.0242) Scan Frag=175.0V 6.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADH_3.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhAT_NADH_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADH_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADH_3.d ,1,2.548,2.564,2.598,3056.68,6710.22,100,100,100,0.05,0.041,0,0,2.282,2.504,2.614,2.62,0,0,2.05,3056.68,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_1.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhAT_NADPH_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_1.d ,1,2.563,2.585,2.619,1702.53,3264.25,100,100,100,0.055,0.049,0,0,0.558,2.563,2.602,6.558,0,0,0.64,1702.53,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_2.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhAT_NADPH_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_2.d ,1,2.593,2.599,2.605,1521.35,502.27,100,100,100,0.011,0.044,0,0,2.25,2.555,2.605,2.605,8.34,8.65,0.11,1529.85,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_3.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhAT_NADPH_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhAT_NADPH_3.d ,1,2.564,2.57,2.581,1786.96,1184.1,100,100,100,0.017,0.027,0,0,0.542,2.564,2.603,6.553,0,0,0.49,1786.96,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_1.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhSN_NADH_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_1.d ,1,2.539,2.583,2.589,2863.65,6257.64,100,100,100,0.05,0.039,0,0,0.556,2.539,2.606,6.556,0,0,0.12,2863.65,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_2.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhSN_NADH_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_2.d ,1,2.54,2.579,2.617,3141,9322.15,100,100,100,0.078,0.057,0,0,2.534,2.534,2.617,3.155,0,0,0.98,3141,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_3.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhSN_NADH_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADH_3.d ,1,2.541,2.563,2.619,3024.84,7701.39,100,100,100,0.078,0.051,0,0,0.552,2.547,2.619,6.558,0,0,2.69,3024.84,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_1.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhSN_NADPH_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_1.d ,1,2.535,2.568,2.579,2293.52,3641.48,100,100,100,0.044,0.029,0,0,2.324,2.535,2.612,3.183,0,0,0.34,2293.52,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_2.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhSN_NADPH_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_2.d ,1,2.562,2.567,2.606,2788.05,4470.27,100,100,100,0.044,0.031,0,0,2.323,2.545,2.606,3.177,0,0,7.31,2788.05,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_3.d, -ESI EIC(74.0242) Scan Frag=175.0V fdhSN_NADPH_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fdhSN_NADPH_3.d ,1,2.552,2.569,2.58,3180.62,3089.77,100,100,100,0.028,0.019,0,0,0.552,2.535,2.607,6.558,0,0,0.66,3180.62,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fin.d, -ESI EIC(74.0242) Scan Frag=175.0V fin.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\fin.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\fin.d ,1,2.139,2.144,2.155,243.01,157.34,100,100,100,0.017,1.18,0,0,0.06,2.139,2.155,4.194,0,0,0.01,243.01,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_1.d, -ESI EIC(74.0242) Scan Frag=175.0V glyA_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_1.d ,1,3.148,3.192,3.331,8136.31,37651.96,100,100,100,0.183,0.068,0,0,2.588,3.159,3.347,3.436,0,0,3.52,8136.31,,,  ,237.0919,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_2.d, -ESI EIC(74.0242) Scan Frag=175.0V glyA_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_2.d ,1,3.16,3.205,3.255,9118.42,31289.55,100,100,100,0.094,0.068,0,0,2.601,3.16,3.343,3.415,0,0,1.19,9118.42,,,  ,237.0919,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_3.d, -ESI EIC(74.0242) Scan Frag=175.0V glyA_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\glyA_neg_3.d ,1,3.136,3.203,3.336,10855.53,58682.62,100,100,100,0.199,0.083,0,0,2.61,3.142,3.363,3.391,0,0,2.15,10855.53,,,  ,237.0919,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_1.d, -ESI EIC(74.0242) Scan Frag=175.0V glyA_plus_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_1.d ,1,3.145,3.206,3.301,7296.62,29699.1,100,100,100,0.155,0.062,0.58,0.58,2.597,3.162,3.323,3.422,0.58,0.58,2.11,7297.2,,,  ,237.0919,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_2.d, -ESI EIC(74.0242) Scan Frag=175.0V glyA_plus_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_2.d ,1,3.156,3.189,3.272,7845.59,30065.92,100,100,100,0.116,0.061,0,0,2.591,3.162,3.306,3.422,0,0,2.93,7845.59,,,  ,237.0919,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_3.d, -ESI EIC(74.0242) Scan Frag=175.0V glyA_plus_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\glyA_plus_3.d ,1,3.156,3.208,3.284,9060.56,31474.41,100,100,100,0.129,0.061,331.06,402.38,2.598,3.158,3.324,3.418,331.06,402.38,1.77,9420.42,,,  ,237.0919,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_1.d, -ESI EIC(74.0242) Scan Frag=175.0V mod1_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_1.d ,1,2.556,2.572,2.6,2192.56,3769.84,100,100,100,0.044,0.042,0,0,2.229,2.55,2.628,3.193,0,0,0.98,2192.56,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_2.d, -ESI EIC(74.0242) Scan Frag=175.0V mod1_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_2.d ,1,2.544,2.566,2.571,2129.28,1652.07,100,100,100,0.028,0.007,0,0,2.56,2.56,2.594,3.22,0,0,0.9,2129.28,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_3.d, -ESI EIC(74.0242) Scan Frag=175.0V mod1_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\mod1_neg_3.d ,1,2.565,2.57,2.581,1847.84,1171.47,100,100,100,0.017,0.021,0,0,0.554,2.559,2.637,3.025,0,0,0.66,1847.84,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_1.d, -ESI EIC(74.0242) Scan Frag=175.0V mod1_pos_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_1.d ,1,2.543,2.571,2.587,2220.51,3748.5,100,100,100,0.044,0.028,0,0,0.543,2.549,2.61,6.554,0,0,0.6,2220.51,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_2.d, -ESI EIC(74.0242) Scan Frag=175.0V mod1_pos_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_2.d ,1,2.54,2.579,2.612,3592.14,8344.32,100,100,100,0.072,0.036,0,0,0.556,2.54,2.612,6.557,0,0,0.84,3592.14,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_3.d, -ESI EIC(74.0242) Scan Frag=175.0V mod1_pos_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\mod1_pos_3.d ,1,2.548,2.575,2.603,3584.36,6258.9,100,100,100,0.055,0.037,0,0,0.542,2.542,2.636,2.636,0,0,1.03,3584.36,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod2_form_1.d, -ESI EIC(74.0242) Scan Frag=175.0V mod2_form_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod2_form_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\230208\mod2_form_1.d ,1,2.538,2.572,2.577,2367.32,2641.03,100,100,100,0.039,0.018,0,0,2.5,2.538,2.621,3.048,0,0,0.16,2367.32,,,  ,141.0155,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230208\mod2_form_2.d, -ESI EIC(74.0242) Scan Frag=175.0V mod2_form_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
