D:\Projects\Marchand\Data\Carothers\230817\glyA_1.d, -ESI EIC(104.0348) Scan Frag=175.0V glyA_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\glyA-neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\230817\glyA-neg_2.d ,1,3.019,3.086,3.191,9027.79,40381.36,100,100,100,0.172,,0,724.43,0,138.74,,9081.49,,99.41,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\init.d, -ESI EIC(104.0348) Scan Frag=175.0V init.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\init.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\init.d ,1,2.895,2.959,2.971,547.84,641.97,100,100,100,0.02,,0,0,,,,,0,0,3.18,642.84,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1_1.d, -ESI EIC(104.0348) Scan Frag=175.0V mod1_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod1_1.d ,1,2.843,2.862,2.886,873.91,1003.79,100,100,100,0.018,,466.76,0,,,,,0,0,1.38,1037.05,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1_2.d, -ESI EIC(104.0348) Scan Frag=175.0V mod1_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod1_2.d ,1,2.826,2.854,2.87,1154.9,1286.72,100,100,100,0.018,,0,0,,,,,0,0,1.26,1378.15,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1-neg_1.d, -ESI EIC(104.0348) Scan Frag=175.0V mod1-neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1-neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod1-neg_1.d ,1,3.025,3.063,3.139,1489.92,6028.46,100,100,100,0.067,,0,578.08,,,,,0,0,0.29,1363.13,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1-neg_2.d, -ESI EIC(104.0348) Scan Frag=175.0V mod1-neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod1-neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod1-neg_2.d ,1,3.026,3.066,3.097,2084.39,3437.23,100,100,100,0.034,,263,0,,,,,0,0,0.83,1286.46,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-full_1.d, -ESI EIC(104.0348) Scan Frag=175.0V mod3-full_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-full_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod3-full_1.d ,1,3.026,3.097,3.224,42705.34,164054.64,100,100,100,0.056,,0,0,,,,,0,24.6,0.47,42990.85,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-full_2.d, -ESI EIC(104.0348) Scan Frag=175.0V mod3-full_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-full_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod3-full_2.d ,1,3.019,3.076,3.209,68894.23,250927.19,100,100,100,0.051,,0,0,,,,,0,104.08,0.4,70611.94,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-neg_1.d, -ESI EIC(104.0348) Scan Frag=175.0V mod3-neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod3-neg_1.d ,1,3.016,3.068,3.194,44284.25,171257.27,100,100,100,0.051,,0,1305.22,,,,,0,0,0.45,43964.93,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-neg_2.d, -ESI EIC(104.0348) Scan Frag=175.0V mod3-neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\mod3-neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\mod3-neg_2.d ,1,3.02,3.065,3.189,54759.26,203181.01,100,100,100,0.051,,0,0,,,,,0,0,0.43,55726.84,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc_1.d, -ESI EIC(104.0348) Scan Frag=175.0V pyc_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\230817\pyc_1.d ,1,3.017,3.072,3.177,2898.44,9560.8,100,100,100,0.161,,0,0,0,0,,2898.44,,33.25,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc_2.d, -ESI EIC(104.0348) Scan Frag=175.0V pyc_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\pyc_2.d ,1,3.046,3.069,3.2,2875.25,9233.46,100,100,100,0.047,,0,0,,,,,0,0,0.19,3101,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc-neg_1.d, -ESI EIC(104.0348) Scan Frag=175.0V pyc-neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc-neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\pyc-neg_1.d ,1,3.007,3.08,3.131,2622.79,7625.54,100,100,100,0.041,,0,794.02,,,,,0,0,0.6,2793.76,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc-neg_2.d, -ESI EIC(104.0348) Scan Frag=175.0V pyc-neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\pyc-neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt)
D:\Projects\Marchand\Data\Carothers\230817\pyc-neg_2.d ,1,3.049,3.071,3.182,1777.49,4016.29,100,100,100,0.133,,0,0,0,0,,1777.49,,24.69,MM,,,,,M,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds_1.d, -ESI EIC(104.0348) Scan Frag=175.0V sds_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\sds_1.d ,1,2.951,3.063,3.256,130375.56,493148.56,100,100,100,0.054,,0,2138.84,,,,,0,101.4,0.37,126077.02,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds_2.d, -ESI EIC(104.0348) Scan Frag=175.0V sds_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\sds_2.d ,1,2.954,3.066,3.203,384635.57,1399695.07,100,100,100,0.051,,0,5571.38,,,,,0,0,0.39,374135.53,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds-neg_1.d, -ESI EIC(104.0348) Scan Frag=175.0V sds-neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds-neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\sds-neg_1.d ,1,2.93,3.064,3.188,335074.23,1172384.36,100,100,100,0.049,,0,6101.45,,,,,0,0,0.49,339644.38,,,  ,248.9724,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds-neg_2.d, -ESI EIC(104.0348) Scan Frag=175.0V sds-neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\230817\sds-neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M
D:\Projects\Marchand\Data\Carothers\230817\sds-neg_2.d ,1,2.993,3.063,3.214,343140.7,1203757.91,100,100,100,0.048,,0,3032.45,,,,,0,202.16,0.45,344400.31,,,  ,248.9724,,,,,,
