D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d, -ESI EIC(456.1632) Scan Frag=175.0V glyA_buj_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_3.d ,1,4.48,4.552,4.723,537474.64,1811603.08,100,100,86.84,0.244,0.048,1872.16,12353.5,4.413,4.452,4.718,4.745,681.93,737.94,1.34,538173.13,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_3.d ,2,4.734,4.79,4.917,87244.2,274519.16,15.15,16.23,13.16,0.183,0.043,10785.34,2533.45,4.718,4.745,5.083,6.557,183.72,190.02,0.67,87429.84,,,  ,1033.9755,,,,,,,,,,,
,,,,,,2086122.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_1.d, -ESI EIC(456.1632) Scan Frag=175.0V glyA_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_1.d ,1,4.469,4.536,4.708,385966.4,1218540.84,100,100,80.8,0.238,0.044,5825.7,9620.18,4.431,4.453,4.669,4.724,391.76,690.97,1.41,386441.66,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_1.d ,2,4.708,4.763,4.946,81140.79,289593.33,23.77,21.02,19.2,0.238,0.048,9620.18,989.75,4.669,4.724,4.962,6.553,690.97,989.75,0.76,81901.34,,,  ,1033.9755,,,,,,,,,,,
,,,,,,1508134.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_2.d, -ESI EIC(456.1632) Scan Frag=175.0V glyA_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_2.d ,1,4.318,4.357,4.428,6537.88,21582.09,1.03,0.96,0.89,0.11,0.062,213.41,278.07,4.313,4.318,4.435,4.435,213.41,278.07,1.85,6773.96,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_2.d ,2,4.468,4.54,4.706,679503.43,2103605.38,100,100,86.87,0.238,0.045,4832.53,9435.2,4.435,4.435,4.673,4.723,301.3,441.51,1.09,679847.13,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_2.d ,3,4.706,4.773,4.911,82209.39,296442.89,14.09,12.1,12.24,0.205,0.046,9435.2,836.77,4.673,4.723,4.917,6.557,441.51,562.16,0.77,82690.03,,,  ,1033.9755,,,,,,,,,,,
,,,,,,2421630.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_3.d, -ESI EIC(456.1632) Scan Frag=175.0V glyA_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_3.d ,1,4.463,4.546,4.685,322813.93,1047412.61,100,100,86.22,0.222,0.045,1910.02,8067.31,4.43,4.446,4.668,4.734,351.31,587.18,1,323253.69,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_neg_3.d ,2,4.712,4.779,4.873,51331.87,167442.4,15.99,15.9,13.78,0.161,0.042,7069.86,2440.27,4.668,4.734,4.995,6.557,616.66,787.66,0.49,52019.29,,,  ,1033.9755,,,,,,,,,,,
,,,,,,1214855.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d, -ESI EIC(456.1632) Scan Frag=175.0V init.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,1,1.663,1.674,1.68,1086.11,720.68,100,100,100,0.017,1.069,0,0,0.544,1.674,1.674,6.555,0,0,0,1086.11,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d, -ESI EIC(456.1632) Scan Frag=175.0V mod1_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d ,1,4.491,4.552,4.696,31778.3,98234.17,100,100,100,0.205,0.042,0,0,0.557,4.496,4.69,6.557,0,0,1.14,31778.3,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_2.d, -ESI EIC(456.1632) Scan Frag=175.0V mod1_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_2.d ,1,4.484,4.551,4.723,37546.74,120140.59,100,100,100,0.238,0.044,0,0,0.556,4.495,4.723,6.556,0,0,1.17,37546.74,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_3.d, -ESI EIC(456.1632) Scan Frag=175.0V mod1_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_3.d ,1,4.507,4.563,4.673,15475.91,45355.01,100,100,100,0.166,0.04,0,0,0.557,4.513,4.718,6.557,0,0,0.85,15475.91,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_1.d, -ESI EIC(456.1632) Scan Frag=175.0V mod1_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_1.d ,1,4.501,4.562,4.701,40404.06,121275.27,100,100,100,0.199,0.044,0,937,0.557,4.501,4.795,6.557,0,0,1.12,40404.06,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_2.d, -ESI EIC(456.1632) Scan Frag=175.0V mod1_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_2.d ,1,4.511,4.567,4.639,11116.67,30266.43,100,100,100,0.127,0.041,0,0,0.556,4.517,4.622,6.556,0,0,1.02,11116.67,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_3.d, -ESI EIC(456.1632) Scan Frag=175.0V mod1_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_3.d ,1,4.52,4.569,4.635,18314.01,46782.77,100,100,100,0.116,0.037,217.1,1197.02,0.558,4.497,4.652,4.774,217.1,269.82,0.69,18553.59,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_1.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_1.d ,1,4.499,4.548,4.615,80745.24,197100.45,100,100,79.39,0.116,0.036,57.3,2350.91,0.543,4.498,4.598,4.648,57.3,57.3,1.08,80802.55,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_1.d ,2,4.615,4.67,4.731,7002.23,30263.92,15.35,8.67,12.19,0.116,0.074,2350.91,1929.99,4.598,4.648,4.698,4.759,57.3,57.3,1.23,7059.53,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_1.d ,3,4.731,4.77,4.864,4887.35,20908.47,10.61,6.05,8.42,0.133,0.066,1929.99,57.3,4.698,4.759,4.881,6.554,57.3,57.3,1.26,4944.65,,,  ,1033.9755,,,,,,,,,,,
,,,,,,248272.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d ,1,4.013,4.019,4.052,1756.88,2497.45,1.45,3.37,1.31,0.039,3.321,0,0,0.556,4.013,4.03,4.49,0,0,0.01,1756.88,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d ,2,4.49,4.545,4.717,52070.34,172764.1,100,100,90.77,0.227,0.046,0,0,4.03,4.49,4.717,4.745,0,0,1.05,52070.34,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d ,3,4.745,4.767,4.878,3214.55,15072.12,8.72,6.17,7.92,0.133,0.119,0,0,4.717,4.745,4.872,6.556,0,0,5,3214.55,,,  ,1033.9755,,,,,,,,,,,
,,,,,,190333.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_3.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_3.d ,1,4.491,4.541,4.618,26421.18,67288.5,100,100,91.69,0.127,0.036,0,0,0.552,4.491,4.702,4.74,0,0,1.32,26421.18,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_3.d ,2,4.74,4.763,4.812,2328.17,6099.95,9.07,8.81,8.31,0.072,0.082,0,0,4.702,4.74,4.807,6.552,0,0,1.11,2328.17,,,  ,1033.9755,,,,,,,,,,,
,,,,,,73388.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_1.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_1.d ,1,4.484,4.545,4.667,38548.52,107116.11,100,100,100,0.183,0.037,0,881.37,0.556,4.49,4.695,6.556,0,0,1.45,38548.52,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_2.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_2.d ,1,4.489,4.55,4.683,45029.94,127286.43,100,100,100,0.194,0.041,0,1396.05,0.555,4.495,4.794,6.556,0,0,1.11,45029.94,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_3.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_3.d ,1,4.49,4.551,4.684,67281.9,193700.13,100,100,100,0.194,0.041,0,1505.02,0.556,4.49,4.794,6.556,0,0,1.28,67281.9,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_1.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_new_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_1.d ,1,4.486,4.547,4.685,162700.77,420154.27,100,100,98.83,0.199,0.037,0,1587.75,0.558,4.486,4.724,4.735,0,0,1.27,162700.77,,,  ,808.1047,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_1.d ,2,4.735,4.752,4.79,2117.75,4977.3,1.18,1.3,1.17,0.055,0.048,0,0,4.724,4.735,4.79,4.796,0,0,2.4,2117.75,,,  ,1033.9755,,,,,,,,,,,
,,,,,,425131.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_2.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_new_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_2.d ,1,4.487,4.548,4.687,53786.79,154550.64,100,100,100,0.199,0.04,0,1617.7,0.543,4.487,4.792,6.554,0,0,0.96,53786.79,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d, -ESI EIC(456.1632) Scan Frag=175.0V mod3_1_new_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d ,1,4.49,4.551,4.64,28674.68,79794.8,100,100,96.08,0.15,0.04,0,636.09,0.556,4.495,4.7,4.706,0,0,0.79,28674.68,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d ,2,4.728,4.784,4.795,1217.94,3251.8,4.08,4.25,3.92,0.066,0.082,0,0,4.7,4.706,4.795,6.556,0,0,0.14,1217.94,,,  ,1033.9755,,,,,,,,,,,
,,,,,,83046.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d, -ESI EIC(456.1632) Scan Frag=175.0V pyc_aa_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d ,1,2.913,2.919,2.93,468.27,246.2,100,100,100,0.017,2.216,0,0,0.542,2.913,2.924,6.553,0,0,0,468.27,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d, -ESI EIC(456.1632) Scan Frag=175.0V pyc_aa_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
