D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d, -ESI EIC(87.0082) Scan Frag=175.0V glyA_buj_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,1,0.597,0.632,0.659,4010.06,9348.26,82.16,100,14.57,0.039,,3403.94,0,,,,,0,0,2.09,5044.27,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,2,0.659,0.676,0.765,3724.26,7562.26,66.47,92.87,11.79,0.034,,0,0,,,,,0,0,0.18,3589.21,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,3,0.765,0.788,0.85,3348.03,10047.46,88.31,83.49,15.66,0.047,,0,0,,,,,0,0,0.34,3478.83,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,4,0.889,0.902,1.016,2605.9,11377.55,100,64.98,17.73,0.073,,0,0,,,,,0,0,0.12,0,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,5,1.042,1.095,1.108,3461.65,7337.24,64.49,86.32,11.44,0.036,,0,2446.48,,,,,0,0,4.07,2499.29,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,6,1.108,1.139,1.197,3379.85,9906.21,87.07,84.28,15.44,0.049,,2446.48,0,,,,,0,0,0.7,3624.13,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\init.d ,7,1.197,1.243,1.289,3292.67,8582.28,75.43,82.11,13.38,0.036,,0,0,,,,,0,1853.15,0.87,4316.41,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d, -ESI EIC(87.0082) Scan Frag=175.0V mod1_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d ,1,0.562,0.584,0.662,3204.18,6915.73,100,100,38.15,0.036,,0,907.37,,,,,0,0,0.15,1460.52,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d ,2,0.701,0.736,0.799,1667.25,5879.36,85.01,52.03,32.43,0.059,,950.02,1067.18,,,,,0,0,0.58,1327.72,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_1.d ,3,0.799,0.81,0.889,1462,5332.74,77.11,45.63,29.42,0.061,,1067.18,432.89,,,,,0,0,0.21,1200.45,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_2.d, -ESI EIC(87.0082) Scan Frag=175.0V mod1_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_2.d ,1,0.882,0.921,1.006,1723.89,5662.87,100,100,100,0.055,,0,0,,,,,0,0,0.48,1145.18,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_3.d, -ESI EIC(87.0082) Scan Frag=175.0V mod1_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_1.d, -ESI EIC(87.0082) Scan Frag=175.0V mod1_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_1.d ,1,0.565,0.608,0.66,1716.55,5114.55,100,100,100,0.05,,0,0,,,,,0,0,0.71,1695.86,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_2.d, -ESI EIC(87.0082) Scan Frag=175.0V mod1_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_2.d ,1,0.57,0.591,0.708,1919.01,7193.11,100,100,100,0.062,,0,733.27,,,,,0,0,0.15,1673.7,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod1_neg_3.d, -ESI EIC(87.0082) Scan Frag=175.0V mod1_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_1.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_2.d ,1,0.652,0.667,0.799,1235.89,7998.13,100,100,100,0.108,,932.44,833.5,,,,,0,0,0.13,672.12,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_3.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_3.d ,1,0.56,0.651,0.692,1222.19,5328.58,100,100,100,0.073,,0,0,,,,,0,0,1.78,1383.27,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_1.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_1.d ,1,0.633,0.651,0.679,2495.89,5046.97,97.44,100,49.35,0.034,,1789.68,1136.94,,,,,0,0,0.87,2655.02,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_1.d ,2,1.026,1.07,1.138,1281.51,5179.78,100,51.34,50.65,0.068,,0,0,,,,,0,10.6,0.54,1008.78,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_2.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_3.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_neg_3.d ,1,0.755,0.79,0.861,1536.97,6182.6,100,100,100,0.052,,0,521.04,,,,,0,0,0.54,1699.65,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_1.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_new_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_1.d ,1,0.756,0.776,0.825,1820.89,5026.47,100,100,100,0.046,,582.68,837.13,,,,,0,0,0.4,1916.16,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_2.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_new_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_2.d ,1,0.769,0.8,0.869,1936.27,5454.17,100,100,100,0.045,,905.66,781.03,,,,,0,0,0.46,1996.51,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d, -ESI EIC(87.0082) Scan Frag=175.0V mod3_1_new_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d ,1,0.617,0.642,0.698,2352.82,6977.51,100,100,50.97,0.043,,0,676.05,,,,,0,0,0.41,2482.1,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\mod3_1_new_3.d ,2,0.913,1.065,1.107,1458.63,6711.37,96.19,61.99,49.03,0.102,,0,0,,,,,0,0,2.7,1276.63,,,  ,1033.9755,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d, -ESI EIC(87.0082) Scan Frag=175.0V pyc_aa_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d ,1,0.627,0.669,0.689,4966.92,14552.31,1.17,2.37,1.12,0.045,,2303.57,4081.94,,,,,11.59,20.88,2.16,4970.57,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d ,2,0.733,0.78,0.842,8988.22,40321.54,3.25,4.28,3.11,0.067,,3622,4430.2,,,,,27.47,43.89,0.72,9101.56,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_1.d ,3,0.842,0.926,1.241,209994.92,1240038.37,100,100,95.76,0.079,,4430.2,353.01,,,,,43.89,103.73,0.33,211266.33,,,  ,1033.9755,,,,,,,,,,,
,,,,,,1294912.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d, -ESI EIC(87.0082) Scan Frag=175.0V pyc_aa_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d ,1,0.646,0.67,0.721,5343.1,20258.61,1.47,2.26,1.4,0.063,,3620.43,3846.04,,,,,21.54,38.44,0.5,4381.06,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d ,2,0.721,0.788,0.811,9863.03,37771.24,2.74,4.17,2.61,0.056,,3846.04,4998.13,,,,,38.44,58.46,2.6,10002.33,,,  ,134.0463,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d ,3,0.811,0.819,0.859,6353.85,14701.65,1.07,2.69,1.01,0.039,,4998.13,3797.39,,,,,58.46,69.35,0.25,6158.96,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_2.d ,4,0.859,0.926,1.225,236462.41,1376430.74,100,100,94.98,0.082,,3797.39,227.67,,,,,69.35,151.47,0.35,237420.45,,,  ,1033.9755,,,,,,,,,,,
,,,,,,1449162.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_3.d, -ESI EIC(87.0082) Scan Frag=175.0V pyc_aa_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_3.d ,1,0.55,0.575,0.629,7202.62,18916.47,1.36,2.95,1.26,0.041,,0,2763.78,,,,,0,3.6,0.26,7796.28,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_3.d ,2,0.629,0.667,0.703,6406.58,23347.42,1.68,2.62,1.56,0.047,,2763.78,4249.42,,,,,3.6,6.99,1,7126.35,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_3.d ,3,0.703,0.787,0.861,11998.45,70473.88,5.07,4.91,4.69,0.075,,4249.42,5207.83,,,,,6.99,14.19,1.13,12102.04,,,  ,134.0463,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_3.d ,4,0.861,0.912,1.24,244257.82,1388703.75,100,100,92.49,0.079,,5207.83,0,,,,,14.19,31.46,0.17,242142.73,,,  ,1033.9755,,,,,,,,,,,
,,,,,262662.85,1501441.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_1.d, -ESI EIC(87.0082) Scan Frag=175.0V pyc_aa_noCoA_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_1.d ,1,0.61,0.661,0.702,5846.06,22359.18,1.9,2.74,1.8,0.058,,2713.06,3426.73,,,,,21.25,56.58,1.05,5168.54,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_1.d ,2,0.74,0.783,0.856,10084.14,46614.86,3.97,4.73,3.75,0.059,,6222.47,3542.56,,,,,71.36,116.27,0.67,9080.47,,,  ,134.0463,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_1.d ,3,0.856,0.925,1.225,213026.67,1175412.97,100,100,94.46,0.092,,3542.56,0,,,,,116.27,258.52,0.26,213235.52,,,  ,1033.9755,,,,,,,,,,,
,,,,,228956.87,1244387.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_2.d, -ESI EIC(87.0082) Scan Frag=175.0V pyc_aa_noCoA_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_2.d ,1,0.551,0.573,0.628,6151.24,15053.92,1.19,2.96,1.09,0.041,,0,3608.91,,,,,0,0,0.23,4907.44,,,  ,1033.9755,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\TODO_isoforms\pyc_aa_noCoA_2.d ,2,0.628,0.66,0.698,5748.66,18721.09,1.48,2.77,1.36,0.046,,3608.91,2862.64,,,,,0,0,0.8,5476,,,  ,1033.9755,,,,,,,,,,,
